X_features	Y_features	association	p-values	q-values
g_Turicimonas	Arabinose_Ribose	-0.108330646	0.409995019	0.768299953
s_Turicimonas_muris	Arabinose_Ribose	-0.108330646	0.409995019	0.768299953
g_Desulfovibrio	Arabinose_Ribose	-0.281162237	0.029542872	0.304257621
g_Helicobacter	Arabinose_Ribose	-0.304526079	0.017995182	0.244878066
s_Helicobacter_apodemus	Arabinose_Ribose	-0.16659764	0.203292817	0.616897948
s_Helicobacter_cinaedi	Arabinose_Ribose	-0.223209061	0.086473407	0.450523809
s_Helicobacter_hepaticus	Arabinose_Ribose	-0.263992618	0.041532474	0.349888085
s_Helicobacter_typhlonius	Arabinose_Ribose	-0.263992618	0.041532474	0.349888085
g_Akkermansia	Arabinose_Ribose	0.114394866	0.384125118	0.756763241
s_Akkermansia_muciniphila	Arabinose_Ribose	0.114394866	0.384125118	0.756763241
g_Bifidobacterium	Argininosuccinic_acid	-0.083294591	0.526912765	0.823187541
s_Bifidobacterium_pseudolongum	Argininosuccinic_acid	0.114140799	0.385189032	0.757174963
g_Curtobacterium	Argininosuccinic_acid	0.009591025	0.942020498	0.982188108
s_Curtobacterium_flaccumfaciens	Argininosuccinic_acid	0.009591025	0.942020498	0.982188108
g_Adlercreutzia	Argininosuccinic_acid	-0.166309684	0.204086105	0.617493599
s_Adlercreutzia_equolifaciens	Argininosuccinic_acid	-0.220048162	0.091141523	0.45926774
s_Adlercreutzia_hattorii	Argininosuccinic_acid	-0.010890681	0.934180186	0.979827206
s_Bacteroides_caccae	Argininosuccinic_acid	-0.268434607	0.038100276	0.335017356
s_Bacteroides_caecimuris	Argininosuccinic_acid	-0.327786679	0.010567782	0.201241326
s_Bacteroides_fragilis	Argininosuccinic_acid	-0.154023448	0.239998584	0.651226622
s_Bacteroides_intestinalis	Argininosuccinic_acid	0.277596831	0.031759581	0.313694635
s_Bacteroides_luhongzhouii	Argininosuccinic_acid	-0.132164585	0.314111957	0.711817111
s_Bacteroides_ovatus	Argininosuccinic_acid	-0.405018081	0.001327252	0.07499569
s_Bacteroides_sp._CBA7301	Argininosuccinic_acid	-0.160269294	0.221234765	0.634179363
s_Bacteroides_thetaiotaomicron	Argininosuccinic_acid	-0.184434381	0.158331677	0.568412886
s_Bacteroides_xylanisolvens	Argininosuccinic_acid	-0.16609687	0.204673795	0.618061648
s_Bacteroides_zhangwenhongii	Argininosuccinic_acid	-0.163241447	0.212675222	0.626601901
s_Phocaeicola_dorei	Argininosuccinic_acid	-0.128575344	0.32754975	0.720197763
g_Duncaniella	Argininosuccinic_acid	-0.32654704	0.010882853	0.204057561
s_Duncaniella_dubosii	Argininosuccinic_acid	-0.420107171	0.000832508	0.054675265
g_Muribaculum	Argininosuccinic_acid	-0.350486779	0.00604328	0.152836497
s_Muribaculum_gordoncarteri	Argininosuccinic_acid	-0.319631159	0.012793995	0.221057673
s_Muribaculum_intestinale	Argininosuccinic_acid	-0.402426003	0.001434884	0.077162732
g_Sodaliphilus	Argininosuccinic_acid	-0.266909495	0.039251189	0.341336671
s_Sodaliphilus_pleomorphus	Argininosuccinic_acid	-0.266909495	0.039251189	0.341336671
g_Odoribacter	Argininosuccinic_acid	0.205583927	0.115064588	0.510651879
s_Odoribacter_splanchnicus	Argininosuccinic_acid	0.205583927	0.115064588	0.510651879
g_Prevotella	Argininosuccinic_acid	-0.332314804	0.00948307	0.191863919
s_Alistipes_communis	Argininosuccinic_acid	0.165504133	0.20631696	0.620357142
s_Alistipes_dispar	Argininosuccinic_acid	-0.04064306	0.757835302	0.927324753
s_Alistipes_finegoldii	Argininosuccinic_acid	0.13066182	0.319694578	0.716438347
s_Alistipes_onderdonkii	Argininosuccinic_acid	0.086889363	0.509167716	0.814315371
s_Alistipes_senegalensis	Argininosuccinic_acid	-0.103473397	0.431424548	0.777261131
s_Alistipes_shahii	Argininosuccinic_acid	0.415357374	0.00096642	0.060613851
s_Parabacteroides_goldsteinii	Argininosuccinic_acid	-0.291787771	0.023690863	0.274656358
s_Parabacteroides_johnsonii	Argininosuccinic_acid	-0.165906823	0.205199622	0.61860708
s_Parabacteroides_merdae	Argininosuccinic_acid	-0.347964084	0.006443333	0.158792071
g_Mucispirillum	Argininosuccinic_acid	0.318225332	0.013216001	0.223519038
s_Mucispirillum_schaedleri	Argininosuccinic_acid	0.318225332	0.013216001	0.223519038
g_Staphylococcus	Argininosuccinic_acid	0.107250798	0.41470511	0.769763378
g_Enterococcus	Argininosuccinic_acid	0.050238006	0.70305723	0.906946719
s_Enterococcus_faecalis	Argininosuccinic_acid	0.087231447	0.507495103	0.813682868
s_Enterococcus_faecium	Argininosuccinic_acid	-0.159915667	0.222268958	0.635981253
g_Lactobacillus	Argininosuccinic_acid	0.420759613	0.000815486	0.054675265
s_Lactobacillus_intestinalis	Argininosuccinic_acid	0.528988139	1.39E-05	0.006652653
s_Lactobacillus_johnsonii	Argininosuccinic_acid	0.185644696	0.155570943	0.564986407
s_Lactobacillus_taiwanensis	Argininosuccinic_acid	-0.065275695	0.620235871	0.867168832
g_Ligilactobacillus	Argininosuccinic_acid	0.465393087	0.000179081	0.02333483
s_Ligilactobacillus_murinus	Argininosuccinic_acid	0.448494614	0.000325808	0.032435954
g_Limosilactobacillus	Argininosuccinic_acid	0.420166578	0.000830945	0.054675265
s_Limosilactobacillus_reuteri	Argininosuccinic_acid	0.418078794	0.000887496	0.057091045
g_Candidatus_Arthromitus	Argininosuccinic_acid	0.075702566	0.565372326	0.840786065
g_Clostridium	Argininosuccinic_acid	-0.194427608	0.136594019	0.541048072
s_Clostridium_sp._MD294	Argininosuccinic_acid	-0.205780093	0.11471078	0.510621727
g_Hungatella	Argininosuccinic_acid	0.160176648	0.221505388	0.634520115
s_Hungatella_hathewayi	Argininosuccinic_acid	0.160176648	0.221505388	0.634520115
g_Eubacterium	Argininosuccinic_acid	0.010311587	0.937672909	0.980833527
g_Blautia	Argininosuccinic_acid	0.125140045	0.340746295	0.729157544
s_Blautia_producta	Argininosuccinic_acid	-0.076619006	0.560660977	0.839242023
s_Blautia_pseudococcoides	Argininosuccinic_acid	0.102563826	0.43550656	0.778794816
s_Blautia_wexlerae	Argininosuccinic_acid	0.05169511	0.694860467	0.901249369
g_Coprococcus	Argininosuccinic_acid	0.148010687	0.259067506	0.671515977
s_Enterocloster_bolteae	Argininosuccinic_acid	0.107458631	0.413796171	0.769609261
s_Enterocloster_clostridioformis	Argininosuccinic_acid	0.04906702	0.709668978	0.909435197
g_Faecalicatena	Argininosuccinic_acid	-0.035232828	0.789273385	0.937738714
s_Faecalicatena_sp._Marseille.Q4148	Argininosuccinic_acid	-0.035232828	0.789273385	0.937738714
s_.Clostridium._scindens	Argininosuccinic_acid	0.062764886	0.633776806	0.872965439
s_Lachnoclostridium_phocaeense	Argininosuccinic_acid	-0.047498411	0.718559214	0.912961243
s_Lachnoclostridium_sp._YL32	Argininosuccinic_acid	0.160302684	0.221137291	0.634171546
g_Marvinbryantia	Argininosuccinic_acid	0.233185881	0.072963058	0.423530127
s_Marvinbryantia_formatexigens	Argininosuccinic_acid	0.233185881	0.072963058	0.423530127
g_Mediterraneibacter	Argininosuccinic_acid	0.138123814	0.292592811	0.696802044
s_.Ruminococcus._gnavus	Argininosuccinic_acid	-0.168719891	0.19751362	0.611553571
g_Roseburia	Argininosuccinic_acid	0.053239977	0.686207801	0.89673827
s_Roseburia_intestinalis	Argininosuccinic_acid	0.061738994	0.639344386	0.875538862
g_Simiaoa	Argininosuccinic_acid	-0.04997703	0.704528912	0.907259077
.s_Simiaoa_sunii	Argininosuccinic_acid	-0.04997703	0.704528912	0.907259077
g_Acutalibacter	Argininosuccinic_acid	-0.048542332	0.71263848	0.910445274
s_Acutalibacter_muris	Argininosuccinic_acid	-0.048542332	0.71263848	0.910445274
g_Anaerotruncus	Argininosuccinic_acid	-0.16115814	0.218650152	0.632126783
s_Anaerotruncus_colihominis	Argininosuccinic_acid	-0.16115814	0.218650152	0.632126783
g_Dysosmobacter	Argininosuccinic_acid	-0.088080845	0.503354175	0.81178642
s_Dysosmobacter_welbionis	Argininosuccinic_acid	0.046937411	0.721747835	0.913767401
g_Faecalibacterium	Argininosuccinic_acid	0.080315566	0.541847581	0.830391836
s_Faecalibacterium_duncaniae	Argininosuccinic_acid	0.045232677	0.73146596	0.918009905
s_Faecalibacterium_prausnitzii	Argininosuccinic_acid	-0.033274986	0.800735895	0.941167519
g_Oscillibacter	Argininosuccinic_acid	-0.001616108	0.990222178	0.996737843
s_Oscillibacter_sp._NSJ-62	Argininosuccinic_acid	-0.001616108	0.990222178	0.996737843
g_Vescimonas	Argininosuccinic_acid	0.026877887	0.838468842	0.953308538
g_Clostridioides	Argininosuccinic_acid	0.165331008	0.206798644	0.620742328
s_Clostridioides_difficile	Argininosuccinic_acid	0.167679831	0.200331051	0.613907782
g_Intestinimonas	Argininosuccinic_acid	0.20354528	0.118791168	0.51884276
s_Intestinimonas_butyriciproducens	Argininosuccinic_acid	0.20354528	0.118791168	0.51884276
g_Massilistercora	Argininosuccinic_acid	0.060903273	0.643894589	0.87774546
s_Massilistercora_timonensis	Argininosuccinic_acid	0.060903273	0.643894589	0.87774546
g_Erysipelatoclostridium	Argininosuccinic_acid	0.207215465	0.112147238	0.50531448
s_.Clostridium._innocuum	Argininosuccinic_acid	0.192796504	0.13997988	0.545151724
s_Erysipelatoclostridium_ramosum	Argininosuccinic_acid	0.388730999	0.002144477	0.093233777
g_Faecalibaculum	Argininosuccinic_acid	0.101100007	0.442121283	0.78171631
s_Faecalibaculum_rodentium	Argininosuccinic_acid	0.101100007	0.442121283	0.78171631
g_Longicatena	Argininosuccinic_acid	0.052394995	0.690935592	0.898810044
s_Longicatena_caecimuris	Argininosuccinic_acid	0.052394995	0.690935592	0.898810044
g_Turicimonas	Argininosuccinic_acid	-0.31686185	0.013636688	0.223640442
s_Turicimonas_muris	Argininosuccinic_acid	-0.31686185	0.013636688	0.223640442
g_Desulfovibrio	Argininosuccinic_acid	0.132617391	0.312442148	0.710495966
g_Helicobacter	Argininosuccinic_acid	0.266943599	0.039225143	0.341336671
s_Helicobacter_apodemus	Argininosuccinic_acid	0.21445253	0.099886632	0.481633397
s_Helicobacter_cinaedi	Argininosuccinic_acid	0.081926428	0.533746322	0.826377914
s_Helicobacter_hepaticus	Argininosuccinic_acid	0.507822191	3.45E-05	0.009939959
s_Helicobacter_typhlonius	Argininosuccinic_acid	0.520385827	2.03E-05	0.006652653
g_Akkermansia	Argininosuccinic_acid	-0.120200284	0.36029446	0.743099918
s_Akkermansia_muciniphila	Argininosuccinic_acid	-0.120200284	0.36029446	0.743099918
g_Bifidobacterium	Asparagine	-0.233779714	0.072215256	0.421878589
s_Bifidobacterium_pseudolongum	Asparagine	-0.006730114	0.959297505	0.987754559
g_Curtobacterium	Asparagine	0.18409813	0.15910504	0.569419008
s_Curtobacterium_flaccumfaciens	Asparagine	0.18409813	0.15910504	0.569419008
g_Adlercreutzia	Asparagine	-0.163428988	0.212143046	0.626571655
s_Adlercreutzia_equolifaciens	Asparagine	-0.148821937	0.256436726	0.670200048
s_Adlercreutzia_hattorii	Asparagine	-0.071722403	0.586046037	0.851109263
s_Bacteroides_caccae	Asparagine	-0.209240712	0.108605316	0.499479205
s_Bacteroides_caecimuris	Asparagine	-0.012537864	0.924252394	0.976404078
s_Bacteroides_fragilis	Asparagine	-0.038413639	0.770746145	0.93304764
s_Bacteroides_intestinalis	Asparagine	0.363836924	0.004268168	0.126471612
s_Bacteroides_luhongzhouii	Asparagine	0.150080033	0.25239273	0.665688478
s_Bacteroides_ovatus	Asparagine	-0.225199237	0.083632102	0.444773381
s_Bacteroides_sp._CBA7301	Asparagine	-0.204123471	0.117725017	0.517482035
s_Bacteroides_thetaiotaomicron	Asparagine	-0.192314162	0.140993079	0.546966273
s_Bacteroides_xylanisolvens	Asparagine	-0.224894073	0.084062932	0.444930558
s_Bacteroides_zhangwenhongii	Asparagine	0.057845798	0.660651454	0.884346584
s_Phocaeicola_dorei	Asparagine	-0.102691714	0.434931309	0.778618288
g_Duncaniella	Asparagine	-0.221212616	0.08939939	0.456420816
s_Duncaniella_dubosii	Asparagine	-0.267081338	0.039120089	0.341336671
g_Muribaculum	Asparagine	-0.209230463	0.10862302	0.499479205
s_Muribaculum_gordoncarteri	Asparagine	-0.190923122	0.143945811	0.55151382
s_Muribaculum_intestinale	Asparagine	-0.261433092	0.043623303	0.355367982
g_Sodaliphilus	Asparagine	-0.042537113	0.746917914	0.923269443
s_Sodaliphilus_pleomorphus	Asparagine	-0.042537113	0.746917914	0.923269443
g_Odoribacter	Asparagine	-0.100739585	0.443758507	0.78171631
s_Odoribacter_splanchnicus	Asparagine	-0.100739585	0.443758507	0.78171631
g_Prevotella	Asparagine	-0.403920248	0.001371919	0.075812135
s_Alistipes_communis	Asparagine	0.049337847	0.708137887	0.908801569
s_Alistipes_dispar	Asparagine	0.016385127	0.901111731	0.971529655
s_Alistipes_finegoldii	Asparagine	0.217624676	0.094852437	0.467918403
s_Alistipes_onderdonkii	Asparagine	0.136562097	0.298136689	0.700706741
s_Alistipes_senegalensis	Asparagine	-0.08721762	0.507562654	0.813682868
s_Alistipes_shahii	Asparagine	0.042861094	0.74505535	0.92255736
s_Parabacteroides_goldsteinii	Asparagine	-0.240009566	0.064732976	0.401880256
s_Parabacteroides_johnsonii	Asparagine	-0.196420909	0.132540318	0.535382623
s_Parabacteroides_merdae	Asparagine	-0.222769003	0.087111796	0.45172068
g_Mucispirillum	Asparagine	0.166772608	0.202811868	0.616341394
s_Mucispirillum_schaedleri	Asparagine	0.166772608	0.202811868	0.616341394
g_Staphylococcus	Asparagine	-0.123742888	0.346206942	0.733038527
g_Enterococcus	Asparagine	0.265033073	0.040706508	0.348599299
s_Enterococcus_faecalis	Asparagine	0.278315761	0.03130176	0.311626406
s_Enterococcus_faecium	Asparagine	-0.015207027	0.908190022	0.973335677
g_Lactobacillus	Asparagine	0.316487972	0.013754037	0.223640442
s_Lactobacillus_intestinalis	Asparagine	0.259329957	0.045405425	0.36011138
s_Lactobacillus_johnsonii	Asparagine	0.170430263	0.19294198	0.605598959
s_Lactobacillus_taiwanensis	Asparagine	-0.013398099	0.919072112	0.975457666
g_Ligilactobacillus	Asparagine	0.044814177	0.733858184	0.918444267
s_Ligilactobacillus_murinus	Asparagine	0.038421019	0.770703301	0.93304764
g_Limosilactobacillus	Asparagine	0.311642289	0.015355292	0.234511017
s_Limosilactobacillus_reuteri	Asparagine	0.31133195	0.015463075	0.234511017
g_Candidatus_Arthromitus	Asparagine	0.0823112	0.531820103	0.825173502
g_Clostridium	Asparagine	-0.065916891	0.616797638	0.865117559
s_Clostridium_sp._MD294	Asparagine	-0.058158311	0.658930887	0.884119056
g_Hungatella	Asparagine	0.186829188	0.152903719	0.561524196
s_Hungatella_hathewayi	Asparagine	0.186829188	0.152903719	0.561524196
g_Eubacterium	Asparagine	0.170366048	0.193112241	0.605598959
g_Blautia	Asparagine	0.169387659	0.195719649	0.60856043
s_Blautia_producta	Asparagine	0.157079483	0.230685505	0.643071967
s_Blautia_pseudococcoides	Asparagine	0.068958254	0.600601385	0.856714097
s_Blautia_wexlerae	Asparagine	0.137465036	0.294923107	0.699101354
g_Coprococcus	Asparagine	0.153433657	0.241825226	0.653339572
s_Enterocloster_bolteae	Asparagine	0.275278222	0.033274352	0.320825111
s_Enterocloster_clostridioformis	Asparagine	-0.03600231	0.78478031	0.935969209
g_Faecalicatena	Asparagine	-0.063684189	0.628804767	0.87110727
s_Faecalicatena_sp._Marseille.Q4148	Asparagine	-0.063684189	0.628804767	0.87110727
s_.Clostridium._scindens	Asparagine	0.296005322	0.021656518	0.261714224
s_Lachnoclostridium_phocaeense	Asparagine	0.253864246	0.050317764	0.375496464
s_Lachnoclostridium_sp._YL32	Asparagine	0.367565352	0.003863018	0.120610134
g_Marvinbryantia	Asparagine	0.077524803	0.556022619	0.837447657
s_Marvinbryantia_formatexigens	Asparagine	0.077524803	0.556022619	0.837447657
g_Mediterraneibacter	Asparagine	0.095587026	0.467529509	0.79223849
s_.Ruminococcus._gnavus	Asparagine	0.052239655	0.691806029	0.899010497
g_Roseburia	Asparagine	0.289243859	0.024994276	0.280082093
s_Roseburia_intestinalis	Asparagine	0.252630995	0.05148408	0.380272239
g_Simiaoa	Asparagine	0.232571177	0.073743632	0.425845827
.s_Simiaoa_sunii	Asparagine	0.232571177	0.073743632	0.425845827
g_Acutalibacter	Asparagine	0.123207953	0.348311971	0.73377731
s_Acutalibacter_muris	Asparagine	0.123207953	0.348311971	0.73377731
g_Anaerotruncus	Asparagine	0.125624184	0.338866692	0.727871832
s_Anaerotruncus_colihominis	Asparagine	0.125624184	0.338866692	0.727871832
g_Dysosmobacter	Asparagine	0.007479374	0.954770607	0.986168558
s_Dysosmobacter_welbionis	Asparagine	0.167582063	0.200597359	0.614179465
g_Faecalibacterium	Asparagine	0.237164256	0.068069103	0.411300013
s_Faecalibacterium_duncaniae	Asparagine	0.242909493	0.061469296	0.395420949
s_Faecalibacterium_prausnitzii	Asparagine	0.065979876	0.616460336	0.865117559
g_Oscillibacter	Asparagine	0.032553835	0.804968686	0.942574932
s_Oscillibacter_sp._NSJ-62	Asparagine	0.032553835	0.804968686	0.942574932
g_Vescimonas	Asparagine	0.19489999	0.135625034	0.540156002
g_Clostridioides	Asparagine	0.061138455	0.642612784	0.877359213
s_Clostridioides_difficile	Asparagine	0.073490285	0.576821197	0.846212097
g_Intestinimonas	Asparagine	0.259580172	0.04519032	0.359731573
s_Intestinimonas_butyriciproducens	Asparagine	0.259580172	0.04519032	0.359731573
g_Massilistercora	Asparagine	0.134632155	0.305081497	0.705427152
s_Massilistercora_timonensis	Asparagine	0.134632155	0.305081497	0.705427152
g_Erysipelatoclostridium	Asparagine	0.105702886	0.421510853	0.773529376
s_.Clostridium._innocuum	Asparagine	0.117123515	0.372809545	0.752183812
s_Erysipelatoclostridium_ramosum	Asparagine	0.236971779	0.068299663	0.411777485
g_Faecalibaculum	Asparagine	-0.080449931	0.541169562	0.830277564
s_Faecalibaculum_rodentium	Asparagine	-0.080449931	0.541169562	0.830277564
g_Longicatena	Asparagine	0.10555381	0.42216965	0.773529376
s_Longicatena_caecimuris	Asparagine	0.10555381	0.42216965	0.773529376
g_Turicimonas	Asparagine	-0.235562167	0.070007294	0.416152334
s_Turicimonas_muris	Asparagine	-0.235562167	0.070007294	0.416152334
g_Desulfovibrio	Asparagine	0.00231117	0.986017253	0.995163963
g_Helicobacter	Asparagine	0.125847272	0.338002767	0.727461059
s_Helicobacter_apodemus	Asparagine	0.090417926	0.492050929	0.805362501
s_Helicobacter_cinaedi	Asparagine	0.119707337	0.362282104	0.744609239
s_Helicobacter_hepaticus	Asparagine	0.212031072	0.103867255	0.490369156
s_Helicobacter_typhlonius	Asparagine	0.24215048	0.062310417	0.397698168
g_Akkermansia	Asparagine	-0.129446901	0.324253796	0.719264301
s_Akkermansia_muciniphila	Asparagine	-0.129446901	0.324253796	0.719264301
g_Bifidobacterium	Betaine	0.011983203	0.927594201	0.977382751
s_Bifidobacterium_pseudolongum	Betaine	-0.029887555	0.820665894	0.948329933
g_Curtobacterium	Betaine	-0.237002241	0.068263132	0.411777485
s_Curtobacterium_flaccumfaciens	Betaine	-0.237002241	0.068263132	0.411777485
g_Adlercreutzia	Betaine	-0.095525573	0.467817105	0.792477754
s_Adlercreutzia_equolifaciens	Betaine	-0.151349889	0.248355051	0.661015437
s_Adlercreutzia_hattorii	Betaine	-0.033917574	0.796969018	0.939272977
s_Bacteroides_caccae	Betaine	-0.082137616	0.532688663	0.825322123
s_Bacteroides_caecimuris	Betaine	-0.18190781	0.164210924	0.573500284
s_Bacteroides_fragilis	Betaine	-0.059584265	0.651102591	0.882163741
s_Bacteroides_intestinalis	Betaine	0.081324503	0.536766502	0.828188616
s_Bacteroides_luhongzhouii	Betaine	-0.08737807	0.506779056	0.813682868
s_Bacteroides_ovatus	Betaine	-0.196013842	0.133360692	0.536649665
s_Bacteroides_sp._CBA7301	Betaine	-0.05057132	0.701179203	0.906014825
s_Bacteroides_thetaiotaomicron	Betaine	-0.046931211	0.721783105	0.913767401
s_Bacteroides_xylanisolvens	Betaine	0.060885993	0.643988816	0.877778518
s_Bacteroides_zhangwenhongii	Betaine	-0.107923938	0.411765354	0.768299953
s_Phocaeicola_dorei	Betaine	0.033776607	0.797794981	0.939513068
g_Duncaniella	Betaine	-0.00107053	0.993522961	0.998023545
s_Duncaniella_dubosii	Betaine	-0.014658031	0.911490975	0.973923365
g_Muribaculum	Betaine	-0.075759556	0.565078801	0.840786065
s_Muribaculum_gordoncarteri	Betaine	-0.146662657	0.263479134	0.674371678
s_Muribaculum_intestinale	Betaine	0.008811288	0.946727021	0.984558428
g_Sodaliphilus	Betaine	-0.07711462	0.558120803	0.837766655
s_Sodaliphilus_pleomorphus	Betaine	-0.07711462	0.558120803	0.837766655
g_Odoribacter	Betaine	0.001186283	0.992822642	0.997674214
s_Odoribacter_splanchnicus	Betaine	0.001186283	0.992822642	0.997674214
g_Prevotella	Betaine	-0.081707925	0.534841701	0.827167979
s_Alistipes_communis	Betaine	0.122813664	0.349868601	0.735011177
s_Alistipes_dispar	Betaine	0.138650385	0.290738853	0.695069216
s_Alistipes_finegoldii	Betaine	0.004757191	0.971223296	0.991227843
s_Alistipes_onderdonkii	Betaine	0.088301404	0.502281769	0.81130859
s_Alistipes_senegalensis	Betaine	0.031546077	0.81089303	0.944597986
s_Alistipes_shahii	Betaine	0.063625416	0.629122157	0.87110727
s_Parabacteroides_goldsteinii	Betaine	-0.165228985	0.207082876	0.620906531
s_Parabacteroides_johnsonii	Betaine	0.078960548	0.548708108	0.834100158
s_Parabacteroides_merdae	Betaine	-0.124736658	0.342317346	0.730649785
